"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"489","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","marisculus","Lindl. & Nees","CYPERACEAE Rhynchospora marisculus Lindl. & Nees","CEN00013729","GBIF",,,"569","Native","Latão","Estação Ecológica de Santa Bárbara.","Não"
"512","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Schizachyrium","tenerum","Nees","POACEAE Schizachyrium tenerum Nees","210719","GBIF",,,"75","Native","Latão","Coletada na Estação Ecológica de Santa Bárbara, em campo úmido, barramento próximo à Rod. Presidente","Sim"
"513","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Gentianaceae","Schultesia","gracilis","Mart.","GENTIANACEAE Schultesia gracilis Mart.","210732","GBIF",,,"142","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Sim"
"516","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Solanaceae","Schwenckia","americana","J.A.Schmidt","SOLANACEAE Schwenckia americana var. angustifolia J.A.Schmidt","56649","GBIF",,,"252","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"524","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Polygalaceae","Securidaca","rivinifolia","A.St.-Hil. & Moq.","POLYGALACEAE Securidaca rivinifolia A.St.-Hil. & Moq.","55564","GBIF",,,"449","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Não"
"525","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Polygalaceae","Senega","cneorum","(A.St.-Hil. & Moq.) J.F.B.Pastore","POLYGALACEAE Senega cneorum (A.St.-Hil. & Moq.) J.F.B.Pastore","210751","GBIF",,,"171","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Não"
"529","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Senna","pendula","(Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","FABACEAE Senna pendula (Humb.& Bonpl.ex Willd.) H.S.Irwin & Barneby","55798","GBIF",,,"547","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Não"
"539","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Siparunaceae","Siparuna","guianensis","Aubl.","SIPARUNACEAE Siparuna guianensis Aubl.","NITw00002108","SPLINK","NIT","Abreu, R.C.R.","4484","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Sim"
"547","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Smilacaceae",,,"Vent.","SMILACACEAE Smilacaceae Vent.","55519","GBIF",,,"500",,"Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Não"
"549","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Smilacaceae","Smilax","staminea","Griseb.","SMILACACEAE Smilax staminea Griseb.","55629","GBIF",,,"404","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"554","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Sporobolus","aeneus","(Doll) S. Denham & Aliscioni","POACEAE Sporobolus aeneus var. angustifolius (Doll) S. Denham & Aliscioni","50057","GBIF",,,"1235","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"564","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Stevia","lundiana","DC.","ASTERACEAE Stevia lundiana DC.","210748","GBIF",,,"165","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Não"
"567","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Stryphnodendron","adstringens","(Mart.) Coville","FABACEAE Stryphnodendron adstringens (Mart.) Coville","55289","GBIF",,,"373","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"568","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Stryphnodendron","rotundifolium","Mart.","FABACEAE Stryphnodendron rotundifolium Mart.","55290","GBIF",,,"370","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado.","Sim"
"571","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Styracaceae","Styrax","camporum","Pohl","STYRACACEAE Styrax camporum Pohl","55207","GBIF",,,"343","Native","Latão","Estação Ecológica de Santa Bárbara.","Sim"
"577","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Symplocaceae","Symplocos","pubescens","Klotzsch ex Benth.","SYMPLOCACEAE Symplocos pubescens Klotzsch ex Benth.","NITw00001922","SPLINK","NIT","Abreu, R.C.R.","8","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado.","Não"
"578","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Syngonanthus","caulescens","(Poir.) Ruhland","ERIOCAULACEAE Syngonanthus caulescens (Poir.) Ruhland","55524","GBIF",,,"635","Native","Latão","Estação Ecológica de Santa Bárbara, Cerrado. No banhado.","Sim"
"582","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Tabernaemontana","catharinensis","A.DC.","APOCYNACEAE Tabernaemontana catharinensis A.DC.","NITw00002091","SPLINK","NIT","Abreu, R.C.R.","2901","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Sim"
"584","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","NITw00002077","SPLINK","NIT","Abreu, R.C.R.","1637","Native","Latão","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Sim"
"585","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Taquara","micrantha","(Kunth) I.L.C.Oliveira & R.P.Oliveira","POACEAE Taquara micrantha (Kunth) I.L.C.Oliveira & R.P.Oliveira","56521","GBIF",,,"451","Native","Latão","Estação Ecológica de Santa Bárbara, No cerrado.","Sim"
"586","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Temnadenia","violacea","(Vell.) Miers","APOCYNACEAE Temnadenia violacea (Vell.) Miers","55467","GBIF",,,"554","Native","Latão","Estação Ecológica de Santa Bárbara, cerrado","Sim"
"587","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Combretaceae","Terminalia","argentea","Mart. & Zucc.","COMBRETACEAE Terminalia argentea Mart. & Zucc.","55652","GBIF",,,"340","Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"600","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lentibulariaceae","Utricularia","amethystina","Salzm. ex A.St.-Hil. & Girard","LENTIBULARIACEAE Utricularia amethystina Salzm. ex A.St.-Hil. & Girard","249598","GBIF",,,,"Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"603","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lentibulariaceae","Utricularia","praelonga","A.St.-Hil. & Girard","LENTIBULARIACEAE Utricularia praelonga A.St.-Hil. & Girard","249600","GBIF",,,,"Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"604","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lentibulariaceae","Utricularia","subulata","L.","LENTIBULARIACEAE Utricularia subulata L.","249599","GBIF",,,,"Native","Latão","Estação Ecológica de Santa Bárbara","Não"
"607","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Vernonanthura","cuneifolia","(Gardner) H.Rob.","ASTERACEAE Vernonanthura cuneifolia (Gardner) H.Rob.","210745","GBIF",,,"159","Native","Latão","Coletada na em campo úmido Fazenda Tabaroa, vizinha da Estação Ecológica de Santa Bárbara.","Sim"
